id,study,start_date,dob1,dob2,gender,ethnic,eng,edu,emp,age,honest,honest1,honest2
3_188,3,2019-05-16T13:53:31Z,1966,7,Male,White/Caucasian,Yes,Postgraduate degree,Full time,52.8333333333333,NA,Yes,Yes
3_189,3,2019-05-16T14:08:39Z,1974,11,Female,White/Caucasian,Yes,"Trade, technical or vocational training","Student,Part time",44.5,NA,Yes,Yes
3_190,3,2019-05-16T13:33:34Z,1982,7,Female,Other Asian,Yes,"Trade, technical or vocational training",Full time,36.8333333333333,NA,Yes,Yes
3_191,3,2019-05-16T11:39:27Z,1984,12,Male,White/Caucasian,Yes,Bachelor degree,Full time,34.4166666666667,NA,Yes,Yes
3_192,3,2019-05-16T15:33:10Z,1995,5,Male,White/Caucasian,Yes,Bachelor degree,Full time,24,NA,Yes,Yes
3_193,3,2019-05-16T18:18:17Z,1946,11,Female,White/Caucasian,Yes,Bachelor degree,Full time,72.5,NA,Yes,Yes
3_194,3,2019-05-16T18:44:00Z,1990,10,Female,White/Caucasian,Yes,Bachelor degree,Full time,28.5833333333333,NA,Yes,Yes
3_197,3,2019-05-17T10:49:54Z,1998,5,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,21,NA,Yes,Yes
3_198,3,2019-05-17T10:51:50Z,1992,11,Female,White/Caucasian,Yes,Bachelor degree,Full time,26.5,NA,Yes,Yes
3_199,3,2019-05-17T10:39:50Z,1993,2,Male,White/Caucasian,Yes,Bachelor degree,Part time,26.25,NA,Yes,Yes
3_200,3,2019-05-17T10:44:07Z,1972,7,Female,White/Caucasian,Yes,Postgraduate degree,Part time,46.8333333333333,NA,Yes,Yes
3_201,3,2019-05-17T10:41:22Z,1981,5,Female,Hispanic,Yes,Bachelor degree,Full time,38,NA,Yes,Yes
3_202,3,2019-05-17T10:40:49Z,1973,1,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Not employed,46.3333333333333,NA,Yes,Yes
3_203,3,2019-05-17T10:48:49Z,1962,9,Male,White/Caucasian,Yes,High School,Full time,56.6666666666667,NA,Yes,Yes
3_204,3,2019-05-17T11:01:56Z,1989,8,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,29.75,NA,Yes,Yes
3_205,3,2019-05-17T10:48:45Z,1986,11,Male,White/Caucasian,Yes,Bachelor degree,Full time,32.5,NA,Yes,Yes
3_207,3,2019-05-17T10:39:39Z,1989,5,Male,"White/Caucasian,African or African American",Yes,Bachelor degree,"Student,Full time",30,NA,Yes,Yes
3_208,3,2019-05-17T10:58:13Z,1992,9,Female,White/Caucasian,Yes,Bachelor degree,Full time,26.6666666666667,NA,Yes,Yes
3_209,3,2019-05-17T10:54:51Z,1964,1,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,55.3333333333333,NA,Yes,Yes
3_210,3,2019-05-17T10:47:25Z,1990,2,Female,White/Caucasian,Yes,High School,Full time,29.25,NA,Yes,Yes
3_211,3,2019-05-17T10:42:17Z,1997,1,Male,White/Caucasian,Yes,High School,"Student,Full time",22.3333333333333,NA,Yes,Yes
3_212,3,2019-05-17T11:02:02Z,1997,8,Other,White/Caucasian,Yes,Did not complete high school,Not employed,21.75,NA,Yes,Yes
3_213,3,2019-05-17T11:00:43Z,1998,5,Male,White/Caucasian,Yes,High School,"Student,Part time",21,NA,Yes,Yes
3_214,3,2019-05-17T11:04:11Z,1980,3,Male,White/Caucasian,Yes,Postgraduate degree,Full time,39.1666666666667,NA,Yes,Yes
3_215,3,2019-05-17T10:55:21Z,1994,3,Female,White/Caucasian,Yes,Bachelor degree,Full time,25.1666666666667,NA,Yes,Yes
3_216,3,2019-05-17T11:07:49Z,1979,7,Male,White/Caucasian,Yes,Bachelor degree,Full time,39.8333333333333,NA,Yes,Yes
3_217,3,2019-05-17T10:46:50Z,1994,3,Male,White/Caucasian,Yes,Bachelor degree,Full time,25.1666666666667,NA,Yes,Yes
3_218,3,2019-05-17T11:11:33Z,1990,10,Male,White/Caucasian,Yes,Bachelor degree,Full time,28.5833333333333,NA,Yes,Yes
3_219,3,2019-05-17T11:04:42Z,1981,7,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Not employed,37.8333333333333,NA,Yes,Yes
3_220,3,2019-05-17T11:16:09Z,1998,7,Male,"South Asian/Desi (Indian, Pakistani, Sri Lankan etc.)",Yes,High School,Student,20.8333333333333,NA,Yes,Yes
3_223,3,2019-05-17T11:47:35Z,1962,6,Female,White/Caucasian,Yes,Bachelor degree,Full time,56.9166666666667,NA,Yes,Yes
3_224,3,2019-05-17T11:37:23Z,1957,10,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Not employed,61.5833333333333,NA,Yes,Yes
3_225,3,2019-05-17T11:39:22Z,1991,4,Male,White/Caucasian,Yes,High School,Full time,28.0833333333333,NA,Yes,Yes
3_226,3,2019-05-17T11:36:31Z,1986,9,Male,White/Caucasian,Yes,Bachelor degree,Full time,32.6666666666667,NA,Yes,Yes
3_227,3,2019-05-17T11:33:51Z,1959,12,Female,"White/Caucasian,African or African American,Other",Yes,Postgraduate degree,Full time,59.4166666666667,NA,Yes,Yes
3_228,3,2019-05-17T11:25:03Z,1961,2,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Part time,58.25,NA,Yes,Yes
3_229,3,2019-05-17T11:52:06Z,1990,7,Female,"White/Caucasian,Hispanic",Yes,Bachelor degree,Part time,28.8333333333333,NA,Yes,Yes
3_230,3,2019-05-17T11:47:01Z,1996,1,Male,White/Caucasian,Yes,High School,"Student,Part time",23.3333333333333,NA,Yes,Yes
3_231,3,2019-05-17T11:37:35Z,1990,6,Female,White/Caucasian,Yes,Bachelor degree,Full time,28.9166666666667,NA,Yes,Yes
3_232,3,2019-05-17T11:10:45Z,1985,2,Male,White/Caucasian,Yes,Bachelor degree,Full time,34.25,NA,Yes,Yes
3_233,3,2019-05-17T11:40:16Z,1985,1,Male,White/Caucasian,Yes,Bachelor degree,Full time,34.3333333333333,NA,Yes,Yes
3_234,3,2019-05-17T12:05:07Z,1988,1,Male,Hispanic,Yes,High School,Full time,31.3333333333333,NA,Yes,Yes
3_235,3,2019-05-17T11:15:50Z,1966,11,Male,Other,Yes,"Trade, technical or vocational training",Part time,52.5,NA,Yes,Yes
3_236,3,2019-05-17T10:55:39Z,1988,4,Female,African or African American,Yes,Bachelor degree,Not employed,31.0833333333333,NA,Yes,Yes
3_237,3,2019-05-17T12:13:57Z,1957,1,Male,White/Caucasian,Yes,Bachelor degree,Full time,62.3333333333333,NA,Yes,Yes
3_238,3,2019-05-17T12:21:52Z,1974,8,Female,White/Caucasian,Yes,Bachelor degree,Full time,44.75,NA,Yes,Yes
3_239,3,2019-05-17T12:02:55Z,1989,3,Male,White/Caucasian,Yes,High School,Full time,30.1666666666667,NA,Yes,Yes
3_240,3,2019-05-17T12:20:59Z,1975,3,Female,White/Caucasian,Yes,Bachelor degree,Full time,44.1666666666667,NA,Yes,Yes
3_241,3,2019-05-17T12:34:04Z,1986,7,Female,"African or African American,Hispanic",Yes,Bachelor degree,Full time,32.8333333333333,NA,Yes,Yes
3_242,3,2019-05-17T12:55:41Z,1972,7,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,46.8333333333333,NA,Yes,Yes
3_243,3,2019-05-17T12:47:59Z,1985,1,Female,White/Caucasian,Yes,High School,Not employed,34.3333333333333,NA,Yes,Yes
3_244,3,2019-05-17T12:40:07Z,1994,4,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,25.0833333333333,NA,Yes,Yes
3_245,3,2019-05-17T12:30:55Z,1986,8,Male,White/Caucasian,Yes,Bachelor degree,Full time,32.75,NA,Yes,Yes
3_246,3,2019-05-17T12:51:40Z,1973,1,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,46.3333333333333,NA,Yes,Yes
3_247,3,2019-05-17T13:07:14Z,1980,7,Female,White/Caucasian,Yes,Bachelor degree,Full time,38.8333333333333,NA,Yes,Yes
3_248,3,2019-05-17T13:08:19Z,1990,6,Male,White/Caucasian,Yes,High School,Full time,28.9166666666667,NA,Yes,Yes
3_249,3,2019-05-17T13:06:18Z,1996,8,Male,White/Caucasian,Yes,Bachelor degree,Full time,22.75,NA,Yes,Yes
3_250,3,2019-05-17T13:16:00Z,1978,7,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,40.8333333333333,NA,Yes,Yes
3_251,3,2019-05-17T13:25:42Z,1954,9,Male,White/Caucasian,Yes,Bachelor degree,Full time,64.6666666666667,NA,Yes,Yes
3_252,3,2019-05-17T12:48:44Z,1989,5,Female,White/Caucasian,Yes,High School,Full time,30,NA,Yes,Yes
3_253,3,2019-05-17T12:51:59Z,1990,8,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,28.75,NA,Yes,Yes
3_254,3,2019-05-17T13:39:39Z,1982,6,Male,White/Caucasian,Yes,Postgraduate degree,"Student,Full time",36.9166666666667,NA,Yes,Yes
3_255,3,2019-05-17T13:21:47Z,1983,4,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,36.0833333333333,NA,Yes,Yes
3_256,3,2019-05-17T13:22:40Z,1974,7,Female,"White/Caucasian,Other Asian,Middle Eastern",Yes,Postgraduate degree,Part time,44.8333333333333,NA,Yes,Yes
3_257,3,2019-05-17T13:40:36Z,1983,9,Female,Other Asian,Yes,Bachelor degree,Full time,35.6666666666667,NA,Yes,Yes
3_258,3,2019-05-17T13:21:59Z,1991,6,Male,White/Caucasian,Yes,Postgraduate degree,Full time,27.9166666666667,NA,Yes,Yes
3_259,3,2019-05-17T13:29:40Z,1991,5,Female,"White/Caucasian,Other",Yes,High School,Part time,28,NA,Yes,Yes
3_260,3,2019-05-17T13:43:48Z,1976,9,Male,White/Caucasian,Yes,Bachelor degree,Part time,42.6666666666667,NA,Yes,Yes
3_261,3,2019-05-17T13:10:57Z,1972,10,Male,White/Caucasian,Yes,Bachelor degree,Full time,46.5833333333333,NA,Yes,Yes
3_262,3,2019-05-17T13:36:40Z,1974,9,Female,White/Caucasian,Yes,Bachelor degree,Full time,44.6666666666667,NA,Yes,Yes
3_263,3,2019-05-17T13:55:38Z,1981,6,Male,White/Caucasian,Yes,Postgraduate degree,Full time,37.9166666666667,NA,Yes,Yes
3_264,3,2019-05-17T14:23:09Z,1984,9,Male,White/Caucasian,Yes,Bachelor degree,Full time,34.6666666666667,NA,Yes,Yes
3_265,3,2019-05-17T13:04:51Z,1979,11,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,39.5,NA,Yes,Yes
3_266,3,2019-05-17T14:08:10Z,1957,10,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,61.5833333333333,NA,Yes,Yes
3_267,3,2019-05-17T13:42:02Z,1969,7,Female,African or African American,Yes,Bachelor degree,Full time,49.8333333333333,NA,Yes,Yes
3_268,3,2019-05-17T15:04:50Z,1993,12,Female,African or African American,Yes,High School,Full time,25.4166666666667,NA,Yes,Yes
3_269,3,2019-05-17T14:28:48Z,1970,5,Female,White/Caucasian,Yes,Bachelor degree,Part time,49,NA,Yes,Yes
3_270,3,2019-05-17T15:14:49Z,1991,10,Male,White/Caucasian,Yes,Bachelor degree,Part time,27.5833333333333,NA,Yes,Yes
3_271,3,2019-05-17T14:53:21Z,1987,6,Female,White/Caucasian,Yes,High School,Full time,31.9166666666667,NA,Yes,Yes
3_272,3,2019-05-17T15:41:02Z,1975,8,Male,African or African American,Yes,Postgraduate degree,Full time,43.75,NA,Yes,Yes
3_273,3,2019-05-17T16:20:46Z,1993,4,Male,White/Caucasian,Yes,High School,Part time,26.0833333333333,NA,Yes,Yes
3_275,3,2019-05-17T17:49:25Z,1980,3,Female,Hispanic,Yes,Bachelor degree,Full time,39.1666666666667,NA,Yes,Yes
3_276,3,2019-05-17T21:55:26Z,1980,6,Female,White/Caucasian,Yes,Postgraduate degree,Full time,38.9166666666667,NA,Yes,Yes
3_281,3,2019-05-23T10:27:05Z,1986,5,Female,White/Caucasian,Yes,High School,Full time,33,NA,Yes,Yes
3_282,3,2019-05-23T10:28:08Z,1990,8,Male,White/Caucasian,Yes,Bachelor degree,Full time,28.75,NA,Yes,Yes
3_283,3,2019-05-23T10:29:37Z,1988,7,Female,White/Caucasian,Yes,Bachelor degree,Full time,30.8333333333333,NA,Yes,Yes
3_284,3,2019-05-23T10:38:04Z,1990,8,Male,Other Asian,Yes,Bachelor degree,Full time,28.75,NA,Yes,Yes
3_285,3,2019-05-23T10:26:53Z,1992,10,Male,White/Caucasian,Yes,High School,Part time,26.5833333333333,NA,Yes,Yes
3_286,3,2019-05-23T10:36:16Z,1986,10,Male,White/Caucasian,Yes,High School,Full time,32.5833333333333,NA,Yes,Yes
3_287,3,2019-05-23T10:31:16Z,1973,11,Female,White/Caucasian,Yes,Bachelor degree,Full time,45.5,NA,Yes,Yes
3_288,3,2019-05-23T10:34:11Z,1980,9,Female,Prefer not to say,Yes,High School,Full time,38.6666666666667,NA,Yes,Yes
3_289,3,2019-05-23T10:30:29Z,1977,6,Male,White/Caucasian,Yes,High School,Full time,41.9166666666667,NA,Yes,Yes
3_290,3,2019-05-23T10:48:09Z,1989,8,Male,White/Caucasian,Yes,Postgraduate degree,Full time,29.75,NA,Yes,Yes
3_291,3,2019-05-23T10:27:12Z,1967,6,Male,White/Caucasian,Yes,Bachelor degree,Full time,51.9166666666667,NA,Yes,Yes
3_292,3,2019-05-23T10:33:37Z,1957,7,Female,White/Caucasian,Yes,High School,Full time,61.8333333333333,NA,Yes,Yes
3_293,3,2019-05-23T10:39:37Z,1958,10,Male,White/Caucasian,Yes,High School,Full time,60.5833333333333,NA,Yes,Yes
3_294,3,2019-05-23T10:42:52Z,1982,9,Female,White/Caucasian,Yes,Bachelor degree,Full time,36.6666666666667,NA,Yes,Yes
3_295,3,2019-05-23T10:32:54Z,1980,6,Male,Indonesian,No,Bachelor degree,Full time,38.9166666666667,NA,Yes,Yes
3_296,3,2019-05-23T10:40:58Z,1986,7,Male,White/Caucasian,Yes,High School,Full time,32.8333333333333,NA,Yes,Yes
3_297,3,2019-05-23T10:46:19Z,1978,4,Male,White/Caucasian,Yes,Bachelor degree,Full time,41.0833333333333,NA,Yes,Yes
3_299,3,2019-05-23T10:28:04Z,1998,4,Male,"White/Caucasian,African or African American",Yes,High School,"Student,Full time",21.0833333333333,NA,Yes,Yes
3_300,3,2019-05-23T10:27:36Z,1994,1,Male,Chinese,Yes,Bachelor degree,Full time,25.3333333333333,NA,Yes,Yes
3_301,3,2019-05-23T10:35:29Z,1987,6,Female,African or African American,Yes,Bachelor degree,Full time,31.9166666666667,NA,Yes,Yes
3_302,3,2019-05-23T10:32:01Z,1973,9,Male,White/Caucasian,Yes,Bachelor degree,Full time,45.6666666666667,NA,Yes,Yes
3_303,3,2019-05-23T10:35:06Z,1988,11,Male,Other Asian,Yes,High School,Full time,30.5,NA,Yes,Yes
3_304,3,2019-05-23T11:01:58Z,1979,12,Female,White/Caucasian,Yes,High School,Part time,39.4166666666667,NA,Yes,Yes
3_305,3,2019-05-23T11:13:44Z,1963,10,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,55.5833333333333,NA,Yes,Yes
3_306,3,2019-05-23T11:00:55Z,1972,5,Female,White/Caucasian,Yes,Bachelor degree,Not employed,47,NA,Yes,Yes
3_307,3,2019-05-23T11:08:30Z,1996,4,Male,Chinese,Yes,High School,"Student,Part time",23.0833333333333,NA,Yes,Yes
3_308,3,2019-05-23T10:54:05Z,1969,7,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,49.8333333333333,NA,Yes,Yes
3_309,3,2019-05-23T11:29:54Z,1985,1,Male,White/Caucasian,Yes,Bachelor degree,Full time,34.3333333333333,NA,Yes,Yes
3_310,3,2019-05-23T11:12:58Z,1988,8,Male,White/Caucasian,Yes,Bachelor degree,Full time,30.75,NA,Yes,Yes
3_311,3,2019-05-23T11:16:08Z,1976,5,Female,White/Caucasian,Yes,Bachelor degree,Full time,43,NA,Yes,Yes
3_312,3,2019-05-23T11:04:46Z,1987,12,Male,Hispanic,Yes,Bachelor degree,Full time,31.4166666666667,NA,Yes,Yes
3_313,3,2019-05-23T11:23:05Z,1965,1,Female,White/Caucasian,Yes,Bachelor degree,Full time,54.3333333333333,NA,Yes,Yes
3_314,3,2019-05-23T11:43:33Z,1989,9,Female,Prefer not to say,Yes,Bachelor degree,Full time,29.6666666666667,NA,Yes,Yes
3_315,3,2019-05-23T11:30:37Z,1973,7,Female,White/Caucasian,Yes,High School,Full time,45.8333333333333,NA,Yes,Yes
3_316,3,2019-05-23T11:41:40Z,1983,3,Male,White/Caucasian,Yes,Bachelor degree,Not employed,36.1666666666667,NA,Yes,Yes
3_317,3,2019-05-23T11:41:39Z,1991,1,Female,White/Caucasian,Yes,Bachelor degree,Full time,28.3333333333333,NA,Yes,Yes
3_318,3,2019-05-23T11:46:27Z,1993,3,Female,White/Caucasian,No,Bachelor degree,Full time,26.1666666666667,NA,Yes,Yes
3_319,3,2019-05-23T10:39:10Z,1989,12,Male,White/Caucasian,Yes,High School,Full time,29.4166666666667,NA,Yes,Yes
3_320,3,2019-05-23T11:50:31Z,1983,3,Male,White/Caucasian,Yes,Bachelor degree,Full time,36.1666666666667,NA,Yes,Yes
3_321,3,2019-05-23T12:01:50Z,1988,1,Male,White/Caucasian,Yes,High School,Full time,31.3333333333333,NA,Yes,Yes
3_322,3,2019-05-23T11:51:58Z,1987,10,Female,African or African American,Yes,Bachelor degree,Full time,31.5833333333333,NA,Yes,Yes
3_323,3,2019-05-23T11:59:58Z,1987,10,Male,White/Caucasian,Yes,High School,Full time,31.5833333333333,NA,Yes,Yes
3_324,3,2019-05-23T11:18:49Z,1989,11,Male,White/Caucasian,Yes,High School,Part time,29.5,NA,Yes,Yes
3_325,3,2019-05-23T12:09:17Z,1988,6,Male,White/Caucasian,Yes,Bachelor degree,Full time,30.9166666666667,NA,Yes,Yes
3_326,3,2019-05-23T11:57:14Z,1990,1,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,29.3333333333333,NA,Yes,Yes
3_327,3,2019-05-23T12:13:38Z,1989,1,Female,White/Caucasian,Yes,Bachelor degree,Full time,30.3333333333333,NA,Yes,Yes
3_328,3,2019-05-23T11:05:12Z,1988,12,Male,White/Caucasian,Yes,High School,Full time,30.4166666666667,NA,Yes,Yes
3_329,3,2019-05-23T12:21:17Z,1979,4,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Part time,40.0833333333333,NA,Yes,Yes
3_330,3,2019-05-23T11:47:36Z,1959,3,Male,White/Caucasian,Yes,High School,Not employed,60.1666666666667,NA,Yes,Yes
3_331,3,2019-05-23T12:28:25Z,1998,3,Male,White/Caucasian,Yes,High School,"Student,Part time",21.1666666666667,NA,Yes,Yes
3_332,3,2019-05-23T11:30:18Z,1974,5,Female,White/Caucasian,Yes,High School,Not employed,45,NA,Yes,Yes
3_333,3,2019-05-23T12:31:43Z,1992,4,Female,White/Caucasian,Yes,Bachelor degree,Full time,27.0833333333333,NA,Yes,Yes
3_334,3,2019-05-23T12:27:12Z,1983,6,Male,White/Caucasian,Yes,Bachelor degree,Full time,35.9166666666667,NA,Yes,Yes
3_335,3,2019-05-23T12:48:12Z,1986,12,Male,White/Caucasian,Yes,Bachelor degree,Part time,32.4166666666667,NA,Yes,Yes
3_336,3,2019-05-23T12:33:18Z,1988,8,Female,White/Caucasian,Yes,Bachelor degree,Not employed,30.75,NA,Yes,Yes
3_337,3,2019-05-23T12:28:19Z,1976,10,Male,White/Caucasian,Yes,High School,Full time,42.5833333333333,NA,Yes,Yes
3_338,3,2019-05-23T12:45:51Z,1976,10,Female,White/Caucasian,Yes,Bachelor degree,Full time,42.5833333333333,NA,Yes,Yes
3_339,3,2019-05-23T12:42:57Z,1984,2,Male,White/Caucasian,Yes,High School,Full time,35.25,NA,Yes,Yes
3_340,3,2019-05-23T12:43:05Z,1987,12,Male,"White/Caucasian,African or African American",Yes,Prefer not to say,Prefer not to say,31.4166666666667,NA,Yes,Yes
3_341,3,2019-05-23T12:39:26Z,1983,2,Male,White/Caucasian,Yes,Bachelor degree,Full time,36.25,NA,Yes,Yes
3_342,3,2019-05-23T13:04:36Z,1987,11,Male,White/Caucasian,Yes,High School,Full time,31.5,NA,Yes,Yes
3_343,3,2019-05-23T13:14:23Z,1993,8,Female,White/Caucasian,Yes,Bachelor degree,Part time,25.75,NA,Yes,Yes
3_344,3,2019-05-23T12:43:34Z,1967,5,Female,"White/Caucasian,African or African American",Yes,Bachelor degree,Full time,52,NA,Yes,Yes
3_345,3,2019-05-23T13:18:16Z,1981,11,Male,White/Caucasian,Yes,High School,Part time,37.5,NA,Yes,Yes
3_346,3,2019-05-23T12:51:54Z,1992,3,Male,White/Caucasian,Yes,Bachelor degree,Full time,27.1666666666667,NA,Yes,Yes
3_347,3,2019-05-23T13:14:53Z,1969,10,Female,White/Caucasian,Yes,High School,Full time,49.5833333333333,NA,Yes,Yes
3_348,3,2019-05-23T13:28:55Z,1984,8,Female,Other,Yes,Bachelor degree,Part time,34.75,NA,Yes,Yes
3_349,3,2019-05-23T13:28:09Z,1979,12,Female,"White/Caucasian,Hispanic",Yes,"Trade, technical or vocational training",Full time,39.4166666666667,NA,Yes,Yes
3_350,3,2019-05-23T13:31:24Z,1985,10,Other,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,33.5833333333333,NA,Yes,Yes
3_351,3,2019-05-23T12:27:24Z,1986,8,Male,White/Caucasian,Yes,High School,Full time,32.75,NA,Yes,Yes
3_352,3,2019-05-23T13:16:55Z,1970,4,Female,White/Caucasian,Yes,Bachelor degree,Full time,49.0833333333333,NA,Yes,Yes
3_353,3,2019-05-23T13:45:04Z,1963,2,Male,White/Caucasian,Yes,Bachelor degree,Full time,56.25,NA,Yes,Yes
3_354,3,2019-05-23T14:30:37Z,1990,7,Male,White/Caucasian,Yes,Postgraduate degree,Not employed,28.8333333333333,NA,Yes,Yes
3_355,3,2019-05-23T14:47:44Z,1989,7,Male,White/Caucasian,Yes,Bachelor degree,Full time,29.8333333333333,NA,Yes,Yes
3_356,3,2019-05-23T14:34:23Z,1984,8,Male,White/Caucasian,Yes,High School,Part time,34.75,NA,Yes,Yes
3_357,3,2019-05-23T14:30:21Z,1993,7,Male,White/Caucasian,Yes,Bachelor degree,Full time,25.8333333333333,NA,Yes,Yes
3_358,3,2019-05-23T14:54:19Z,1976,2,Male,White/Caucasian,Yes,High School,Not employed,43.25,NA,Yes,Yes
3_359,3,2019-05-23T15:36:52Z,1972,11,Female,White/Caucasian,Yes,Postgraduate degree,Part time,46.5,NA,Yes,Yes
3_360,3,2019-05-23T17:09:25Z,1991,6,Female,White/Caucasian,Yes,Bachelor degree,Full time,27.9166666666667,NA,Yes,Yes
3_367,3,2019-05-27T11:32:56Z,1996,8,Female,White/Caucasian,Yes,High School,Not employed,22.75,NA,Yes,Yes
3_368,3,2019-05-29T09:38:42Z,1986,10,Female,White/Caucasian,Yes,Bachelor degree,Full time,32.5833333333333,NA,Yes,Yes
3_369,3,2019-05-29T09:37:52Z,1989,5,Female,"Other Asian,African or African American",Yes,Bachelor degree,Part time,30,NA,Yes,Yes
3_371,3,2019-05-29T09:37:48Z,1994,10,Female,White/Caucasian,Yes,Bachelor degree,Part time,24.5833333333333,NA,Yes,Yes
3_372,3,2019-05-29T09:39:01Z,1980,5,Male,Other Asian,Yes,Bachelor degree,Full time,39,NA,Yes,Yes
3_373,3,2019-05-29T09:43:37Z,1968,12,Male,White/Caucasian,Yes,Postgraduate degree,Not employed,50.4166666666667,NA,Yes,Yes
3_374,3,2019-05-29T09:38:57Z,1973,6,Female,White/Caucasian,Yes,Bachelor degree,Part time,45.9166666666667,NA,Yes,Yes
3_375,3,2019-05-29T09:37:55Z,1968,4,Male,White/Caucasian,Yes,High School,Full time,51.0833333333333,NA,Yes,Yes
3_376,3,2019-05-29T09:49:44Z,1970,4,Female,White/Caucasian,Yes,Postgraduate degree,Full time,49.0833333333333,NA,Yes,Yes
3_377,3,2019-05-29T09:38:01Z,1985,10,Female,White/Caucasian,Yes,NA,Full time,33.5833333333333,NA,Yes,Yes
3_378,3,2019-05-29T09:37:41Z,1983,9,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,35.6666666666667,NA,Yes,Yes
3_379,3,2019-05-29T09:38:58Z,1994,10,Male,White/Caucasian,Yes,Bachelor degree,Full time,24.5833333333333,NA,Yes,Yes
3_380,3,2019-05-29T09:45:47Z,1963,6,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,55.9166666666667,NA,Yes,Yes
3_381,3,2019-05-29T09:58:25Z,1995,1,Female,White/Caucasian,Yes,High School,Full time,24.3333333333333,NA,Yes,Yes
3_382,3,2019-05-29T10:07:49Z,1987,8,Female,White/Caucasian,Yes,Bachelor degree,Full time,31.75,NA,Yes,Yes
3_383,3,2019-05-29T09:56:45Z,1990,10,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,28.5833333333333,NA,Yes,Yes
3_384,3,2019-05-29T10:08:44Z,1989,5,Female,Hispanic,Yes,High School,Full time,30,NA,Yes,Yes
3_386,3,2019-05-29T10:05:48Z,1990,10,Female,Hispanic,Yes,Bachelor degree,Part time,28.5833333333333,NA,Yes,Yes
3_387,3,2019-05-29T10:09:30Z,1973,12,Male,White/Caucasian,Yes,Bachelor degree,Full time,45.4166666666667,NA,Yes,Yes
3_388,3,2019-05-29T10:18:44Z,1983,3,Male,White/Caucasian,Yes,Bachelor degree,Part time,36.1666666666667,NA,Yes,Yes
3_389,3,2019-05-29T10:06:57Z,1982,7,Female,"Chinese,African or African American",Yes,"Trade, technical or vocational training",Full time,36.8333333333333,NA,Yes,Yes
3_390,3,2019-05-29T10:05:05Z,1984,12,Female,White/Caucasian,Yes,High School,Full time,34.4166666666667,NA,Yes,Yes
3_391,3,2019-05-29T09:39:12Z,1982,6,Male,White/Caucasian,Yes,Bachelor degree,Full time,36.9166666666667,NA,Yes,Yes
3_392,3,2019-05-29T10:14:26Z,1981,6,Male,African or African American,Yes,Bachelor degree,Full time,37.9166666666667,NA,Yes,Yes
3_393,3,2019-05-29T10:15:50Z,1960,4,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,59.0833333333333,NA,Yes,Yes
3_394,3,2019-05-29T09:50:40Z,1989,9,Male,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,29.6666666666667,NA,Yes,Yes
3_395,3,2019-05-29T10:47:48Z,2000,5,Male,"White/Caucasian,Other Asian",Yes,"Trade, technical or vocational training",Student,19,NA,Yes,Yes
3_396,3,2019-05-29T10:32:46Z,1982,10,Female,White/Caucasian,Yes,Postgraduate degree,Full time,36.5833333333333,NA,Yes,Yes
3_397,3,2019-05-29T10:34:06Z,1991,10,Male,White/Caucasian,Yes,Bachelor degree,Full time,27.5833333333333,NA,Yes,Yes
3_398,3,2019-05-29T10:28:06Z,1983,9,Male,White/Caucasian,Yes,Bachelor degree,Full time,35.6666666666667,NA,Yes,Yes
3_399,3,2019-05-29T10:14:19Z,1996,3,Female,White/Caucasian,Yes,High School,Not employed,23.1666666666667,NA,Yes,Yes
3_400,3,2019-05-29T10:15:55Z,1990,7,Female,White/Caucasian,Yes,High School,Part time,28.8333333333333,NA,Yes,Yes
3_401,3,2019-05-29T10:40:57Z,1979,2,Male,White/Caucasian,Yes,High School,Full time,40.25,NA,Yes,Yes
3_402,3,2019-05-29T11:04:56Z,1987,7,Male,White/Caucasian,Yes,Bachelor degree,Full time,31.8333333333333,NA,Yes,Yes
3_403,3,2019-05-29T09:56:56Z,1988,9,Female,White/Caucasian,Yes,"Trade, technical or vocational training",Full time,30.6666666666667,NA,Yes,Yes
